algorithm,source_file,task_id,round_raw,round_id,train_loss,test_loss,accuracy,precision_macro,recall_macro,f1_macro,f1_weighted
FL_CGoFed,FL_CGoFed (1).csv,1,1,1,,,0.052692,0.004391,0.083333,0.008342,0.005275
FL_CGoFed,FL_CGoFed (1).csv,1,2,2,,,0.368704,0.089753,0.159561,0.091543,0.337623
FL_CGoFed,FL_CGoFed (1).csv,1,3,3,,252.857,0.390729,0.089967,0.164874,0.094716,0.349483
FL_CGoFed,FL_CGoFed (1).csv,1,4,4,,,0.662885,0.261262,0.279882,0.237181,0.671804
FL_CGoFed,FL_CGoFed (1).csv,1,5,5,,,0.735292,0.263827,0.310825,0.261591,0.722239
FL_CGoFed,FL_CGoFed (1).csv,1,6,6,,,0.895893,0.360935,0.387244,0.359976,0.896542
FL_CGoFed,FL_CGoFed (1).csv,1,7,7,,,0.912326,0.364741,0.394505,0.368757,0.90701
FL_CGoFed,FL_CGoFed (1).csv,1,8,8,,,0.94542,0.377547,0.409753,0.388777,0.93136
FL_CGoFed,FL_CGoFed (1).csv,1,9,9,101.976,,0.950051,0.380496,0.41173,0.392226,0.934811
FL_CGoFed,FL_CGoFed (1).csv,1,10,10,0.869558,,0.952495,0.38246,0.4127,0.394343,0.936525
FL_CGoFed,FL_CGoFed (1).csv,1,11,11,0.748851,0.928152,0.954264,0.384354,0.413345,0.396268,0.937591
FL_CGoFed,FL_CGoFed (1).csv,1,12,12,0.652901,0.823444,0.955141,0.38559,0.413571,0.397399,0.938075
FL_CGoFed,FL_CGoFed (1).csv,1,13,13,0.567944,0.736562,0.955762,0.386633,0.413659,0.398256,0.938436
FL_CGoFed,FL_CGoFed (1).csv,1,14,14,0.513366,0.641948,0.956096,0.387098,0.413704,0.398625,0.938677
FL_CGoFed,FL_CGoFed (1).csv,1,15,15,0.45849,0.583216,0.956399,0.387569,0.413658,0.398963,0.938888
FL_CGoFed,FL_CGoFed (1).csv,1,16,16,0.422408,0.531385,0.956608,0.387936,0.413499,0.399188,0.939019
FL_CGoFed,FL_CGoFed (1).csv,1,17,17,0.392429,0.477136,0.956586,0.388111,0.413116,0.39919,0.938951
FL_CGoFed,FL_CGoFed (1).csv,1,18,18,0.366188,0.493904,0.956382,0.471488,0.412927,0.399506,0.938786
FL_CGoFed,FL_CGoFed (1).csv,1,19,19,0.336318,0.457112,0.956592,0.471687,0.4138,0.402071,0.93944
FL_CGoFed,FL_CGoFed (1).csv,2,0,0,,0.352183,0.957629,0.471477,0.416404,0.405881,0.941315
FL_CGoFed,FL_CGoFed (1).csv,2,1,1,,,0.565635,0.245498,0.27806,0.222741,0.435157
FL_CGoFed,FL_CGoFed (1).csv,2,2,2,,,0.56585,0.300397,0.279327,0.224585,0.43547
FL_CGoFed,FL_CGoFed (1).csv,2,3,3,,,0.705627,0.336367,0.330035,0.285028,0.612798
FL_CGoFed,FL_CGoFed (1).csv,2,4,4,,,0.716089,0.379036,0.333435,0.287041,0.622085
FL_CGoFed,FL_CGoFed (1).csv,2,5,5,,,0.757563,0.373049,0.352164,0.319407,0.697087
FL_CGoFed,FL_CGoFed (1).csv,2,6,6,,125.381,0.829214,0.389922,0.384043,0.355482,0.781891
FL_CGoFed,FL_CGoFed (1).csv,2,7,7,,,0.841628,0.404502,0.388955,0.36158,0.797663
FL_CGoFed,FL_CGoFed (1).csv,2,8,8,,,0.848225,0.416231,0.391667,0.373493,0.82159
FL_CGoFed,FL_CGoFed (1).csv,2,9,9,,,0.850018,0.416522,0.390262,0.374234,0.828881
FL_CGoFed,FL_CGoFed (1).csv,2,10,10,,,0.845817,0.414593,0.384926,0.377844,0.83391
FL_CGoFed,FL_CGoFed (1).csv,2,11,11,,,0.844205,0.412649,0.377175,0.361161,0.811861
